Site,Year,Date,X,Y,x,y,status,height.cm,tag,notes
BT,2020,6/17/2020,0,6,0.82,0.81,H,37,137,
BT,2020,6/17/2020,0,8,0.7,0.8,H,33,170,
BT,2020,6/17/2020,0,8,0.7,0.95,H,45,175,
BT,2020,6/17/2020,0,11,0.33,0.1,H,0.24,,
BT,2020,6/17/2020,0,11,0.6,0.26,H,0.2,,
BT,2020,6/17/2020,0,11,0.66,0.5,H,0.25,,
BT,2020,6/17/2020,0,11,0.75,0.35,H,21,,
BT,2020,6/17/2020,0,11,0.76,0.13,H,0.22,,
BT,2020,6/17/2020,0,11,0.85,0.45,H,16,,
BT,2020,6/17/2020,0,11,0.87,0.9,H,40,,
BT,2020,6/17/2020,0,11,0.88,0.27,H,0.31,,
BT,2020,6/17/2020,0,11,0.89,0.35,H,19,,
BT,2020,6/17/2020,0,11,0.99,0.09,H,14,,
BT,2020,6/17/2020,0,12,0.23,0.28,H,32,,
BT,2020,6/17/2020,0,12,0.38,0.48,H,3,,
BT,2020,6/17/2020,0,12,0.47,0.26,H,26,,
BT,2020,6/17/2020,0,12,0.48,0.54,H,23,,
BT,2020,6/17/2020,0,12,0.83,0.23,H,42,,
BT,2020,6/17/2020,0,13,0.04,0.22,H,1,,
BT,2020,6/17/2020,0,13,0.21,0.92,H,20,,
BT,2020,6/17/2020,0,13,0.85,0.3,H,28,,
BT,2020,6/17/2020,0,14,0.15,0.6,D,30.5,179,
BT,2020,6/17/2020,0,14,0.5,0.01,H,22,,
BT,2020,6/17/2020,0,14,0.71,0.2,H,32,,
BT,2020,6/17/2020,0,14,0.94,0.7,H,26,,
BT,2020,6/17/2020,0,15,0.6,0.2,H,34,465,
BT,2020,6/17/2020,0,17,0.35,0.3,H,50,,
BT,2020,6/17/2020,0,17,0.7,0.1,H,30,,
BT,2020,6/17/2020,0,18,0.7,0.15,H,1,,
BT,2020,6/17/2020,0,18,0.8,0.35,H,13,,
BT,2020,6/17/2020,0,19,0.14,0.4,H,20,,
BT,2020,6/17/2020,0,19,0.25,0.5,H,14,,
BT,2020,6/17/2020,0,19,0.25,1,H,34,,
BT,2020,6/17/2020,1,6,0.54,0.63,H,17,,
BT,2020,6/17/2020,1,7,0.63,0.21,H,30,152,
BT,2020,6/17/2020,1,7,0.78,0.08,H,34,149,
BT,2020,6/17/2020,1,7,0.85,0.2,H,1,,
BT,2020,6/17/2020,1,7,0.9,0,H,2,,
BT,2020,6/17/2020,1,7,0.9,0.05,H,3,,
BT,2020,6/17/2020,1,7,0.9,0.15,H,3,,
BT,2020,6/17/2020,1,7,0.9,0.25,H,3,,
BT,2020,6/17/2020,1,7,1,0,H,2,,
BT,2020,6/17/2020,1,7,1,0.05,H,2,,
BT,2020,6/17/2020,1,8,0.4,0.85,H,2,,
BT,2020,6/17/2020,1,8,0.4,0.9,H,31,,
BT,2020,6/17/2020,1,8,0.8,1,H,16,,
BT,2020,6/17/2020,1,9,0.02,0.8,H,14,,
BT,2020,6/17/2020,1,9,0.1,0.8,H,10,,
BT,2020,6/17/2020,1,9,0.22,0.2,H,27,209,
BT,2020,6/17/2020,1,9,0.3,0.08,D,26,201,
BT,2020,6/17/2020,1,9,0.4,0.35,H,8,,
BT,2020,6/17/2020,1,9,0.7,0.4,H,21,,
BT,2020,6/17/2020,1,11,0.02,0.29,H,0.16,,
BT,2020,6/17/2020,1,11,0.18,0.15,H,0.12,,
BT,2020,6/17/2020,1,11,0.39,0.26,H,18,,
BT,2020,6/17/2020,1,11,0.4,0.3,H,0.27,,
BT,2020,6/17/2020,1,11,0.45,0.01,H,7,,
BT,2020,6/17/2020,1,11,0.49,0.1,H,2,,
BT,2020,6/17/2020,1,11,0.71,0.9,H,20,,
BT,2020,6/17/2020,1,11,0.77,0.67,H,0.16,,
BT,2020,6/17/2020,1,11,0.84,0.15,H,4,,
BT,2020,6/17/2020,1,11,0.87,0.13,H,2,,
BT,2020,6/17/2020,1,11,0.9,0.55,H,0.18,,
BT,2020,6/17/2020,1,11,0.92,0.99,H,0.02,,
BT,2020,6/17/2020,1,11,0.99,0.99,H,0.04,,
BT,2020,6/17/2020,1,12,0.4,0.23,H,28,,
BT,2020,6/17/2020,1,12,0.47,0.1,H,22,,
BT,2020,6/17/2020,1,12,0.5,0.4,H,30,,
BT,2020,6/17/2020,1,12,0.97,0.44,H,19,,
BT,2020,6/17/2020,1,13,0.08,0.43,H,29,,
BT,2020,6/17/2020,1,13,0.19,0.06,H,32,,
BT,2020,6/17/2020,1,13,0.7,0.4,H,34,464,
BT,2020,6/17/2020,1,14,0.53,0.2,H,42,,
BT,2020,6/17/2020,1,16,0.2,1,H,30,,
BT,2020,6/17/2020,1,16,0.71,0.25,H,1,,
BT,2020,6/17/2020,1,16,0.73,0.28,H,1,,
BT,2020,6/17/2020,1,16,0.8,0.05,H,37,,
BT,2020,6/17/2020,1,17,0.7,0.1,H,30,,
BT,2020,6/17/2020,1,18,0.5,0.1,H,2,,
BT,2020,6/17/2020,1,18,0.7,0.5,H,23,,
BT,2020,6/17/2020,1,18,0.76,0.2,H,32,,
BT,2020,6/17/2020,1,18,1,0.2,H,19,,
BT,2020,6/17/2020,1,19,0.26,0.05,H,10,,
BT,2020,6/17/2020,2,0,0.86,0.1,H,16.5,85,
BT,2020,6/17/2020,2,2,0.98,0.12,D,16,88,
BT,2020,6/17/2020,2,3,0.45,0.9,H,3,,
BT,2020,6/17/2020,2,4,0.06,0.75,H,28,103,
BT,2020,6/17/2020,2,4,0.32,0.29,H,33,104,
BT,2020,6/17/2020,2,4,0.43,0.77,H,1,,
BT,2020,6/17/2020,2,4,0.45,0.4,H,2,,
BT,2020,6/17/2020,2,4,0.45,0.45,H,2,,
BT,2020,6/17/2020,2,4,0.48,0.52,H,44,106,
BT,2020,6/17/2020,2,4,0.5,0.77,H,5,,
BT,2020,6/17/2020,2,4,0.54,0.25,H,32,110,
BT,2020,6/17/2020,2,4,0.55,0.03,H,44,108,
BT,2020,6/17/2020,2,4,0.55,0.89,H,32,105,
BT,2020,6/17/2020,2,4,0.67,0.66,H,1,,
BT,2020,6/17/2020,2,4,0.73,0.27,H,24,112,
BT,2020,6/17/2020,2,4,0.77,0.7,H,2,,
BT,2020,6/17/2020,2,4,0.77,0.97,H,1,114,
BT,2020,6/17/2020,2,4,0.8,0.3,H,17.5,113,
BT,2020,6/17/2020,2,4,0.84,0.54,H,25,109,yellowing at base
BT,2020,6/17/2020,2,4,0.92,0.25,H,30,107,
BT,2020,6/17/2020,2,4,0.99,0.93,H,33,111,
BT,2020,6/17/2020,2,7,0,0.15,H,3,,
BT,2020,6/17/2020,2,7,0.05,0.35,H,4,,
BT,2020,6/17/2020,2,7,0.35,0.65,H,4,,
BT,2020,6/17/2020,2,7,0.4,0.8,H,3,,
BT,2020,6/17/2020,2,7,0.5,0.65,H,2,,
BT,2020,6/17/2020,2,7,0.55,0.7,H,3,,
BT,2020,6/17/2020,2,8,0.15,0.75,H,31,,
BT,2020,6/17/2020,2,8,0.17,0.73,H,29,166,
BT,2020,6/17/2020,2,8,0.46,0.37,H,3,,
BT,2020,6/17/2020,2,8,0.64,0.33,H,28,158,
BT,2020,6/17/2020,2,8,0.64,0.4,H,3,,
BT,2020,6/17/2020,2,8,0.64,0.65,H,2,,
BT,2020,6/17/2020,2,8,0.7,0.3,H,0.5,,
BT,2020,6/17/2020,2,8,0.92,0.24,H,28,159,
BT,2020,6/17/2020,2,9,0.15,0.2,H,14,,
BT,2020,6/17/2020,2,9,0.25,0.45,H,38,462,
BT,2020,6/17/2020,2,9,0.65,0.3,H,3,,
BT,2020,6/17/2020,2,9,0.7,0.45,H,23,,
BT,2020,6/17/2020,2,9,0.7,0.55,H,12,,
BT,2020,6/17/2020,2,9,0.7,0.65,H,2,,
BT,2020,6/17/2020,2,9,0.75,0.5,H,14,,
BT,2020,6/17/2020,2,9,0.9,0.8,H,16,,
BT,2020,6/17/2020,2,10,0.05,0.55,H,32,,
BT,2020,6/17/2020,2,10,0.1,0.85,H,5,,
BT,2020,6/17/2020,2,10,0.1,0.9,H,5,,
BT,2020,6/17/2020,2,10,0.2,0.85,H,3,,
BT,2020,6/17/2020,2,10,0.3,0.82,H,2,,
BT,2020,6/17/2020,2,10,0.35,0.25,H,33,,
BT,2020,6/17/2020,2,10,0.75,0.25,H,14,186,
BT,2020,6/17/2020,2,11,0.02,0.52,H,3,,
BT,2020,6/17/2020,2,11,0.07,0.48,H,3,,
BT,2020,6/17/2020,2,11,0.09,0.51,H,4,,
BT,2020,6/17/2020,2,11,0.15,0.46,H,5,,
BT,2020,6/17/2020,2,11,0.2,0.47,H,3,,
BT,2020,6/17/2020,2,11,0.22,0.79,H,22,,
BT,2020,6/17/2020,2,11,0.23,0.61,H,3,,
BT,2020,6/17/2020,2,11,0.26,0.44,H,5,,
BT,2020,6/17/2020,2,11,0.62,0.52,H,29,,
BT,2020,6/17/2020,2,11,0.65,0.59,H,8,,
BT,2020,6/17/2020,2,11,0.69,0.67,H,33,,
BT,2020,6/17/2020,2,11,0.97,0.51,H,22,,
BT,2020,6/17/2020,2,12,0.25,0.19,H,26,,
BT,2020,6/17/2020,2,12,0.48,0.9,H,3,,
BT,2020,6/17/2020,2,12,0.9,0.84,H,10,,
BT,2020,6/17/2020,2,12,0.92,0.15,D,36,181,
BT,2020,6/17/2020,2,13,0.04,0.44,H,19,,
BT,2020,6/17/2020,2,13,0.11,0.64,H,3,,
BT,2020,6/17/2020,2,13,0.59,0.31,H,3,,
BT,2020,6/17/2020,2,14,0.12,0.88,H,36,,
BT,2020,6/17/2020,2,14,0.14,0.61,H,2,,
BT,2020,6/17/2020,2,14,0.14,0.7,H,26,,
BT,2020,6/17/2020,2,14,0.88,0.14,H,2,,
BT,2020,6/17/2020,2,14,0.9,0.16,H,2,,
BT,2020,6/17/2020,2,14,0.92,0.24,H,1,,
BT,2020,6/17/2020,2,15,0.45,0.73,H,1,,
BT,2020,6/17/2020,2,15,0.48,0.8,H,1,,
BT,2020,6/17/2020,2,15,0.64,0.65,H,2,,
BT,2020,6/17/2020,2,15,0.87,0.5,H,22,,
BT,2020,6/17/2020,2,16,0.15,0.4,H,2,,
BT,2020,6/17/2020,2,16,0.19,0.4,H,2,,
BT,2020,6/17/2020,2,16,0.22,0.02,H,29,,
BT,2020,6/17/2020,2,16,0.3,0.42,H,1,,
BT,2020,6/17/2020,2,16,0.3,0.9,H,23,,
BT,2020,6/17/2020,2,16,0.34,0.3,H,1,,
BT,2020,6/17/2020,2,16,0.45,0.25,H,20,,
BT,2020,6/17/2020,2,16,0.5,0.4,H,35,,
BT,2020,6/17/2020,2,16,0.75,0.05,H,31,,
BT,2020,6/17/2020,2,16,1,0.17,H,3,,
BT,2020,6/17/2020,2,17,0.3,0.9,H,36,,
BT,2020,6/17/2020,2,17,0.9,0.3,H,29,,
BT,2020,6/17/2020,2,18,0.05,0.05,H,33,,
BT,2020,6/17/2020,2,18,0.18,0.55,H,2,,
BT,2020,6/17/2020,2,18,0.35,0.52,H,2,,
BT,2020,6/17/2020,2,18,0.47,0.37,H,2,,
BT,2020,6/17/2020,2,18,0.49,0.24,H,1,,
BT,2020,6/17/2020,2,18,0.5,0.25,H,2,,
BT,2020,6/17/2020,2,18,0.51,0.26,H,1,,
BT,2020,6/17/2020,2,18,0.6,0.25,H,1,,
BT,2020,6/17/2020,2,18,0.66,0.3,H,23,,
BT,2020,6/17/2020,2,18,0.7,0.14,H,1,,
BT,2020,6/17/2020,2,18,0.75,0.25,H,3,,
BT,2020,6/17/2020,2,18,0.78,0.24,H,1,,
BT,2020,6/17/2020,2,18,0.81,0.2,H,1,,
BT,2020,6/17/2020,2,18,0.84,0.2,H,1,,
BT,2020,6/17/2020,2,18,0.88,0.15,H,2,,
BT,2020,6/17/2020,2,18,0.9,0.4,H,14,,
BT,2020,6/17/2020,2,18,0.9,0.9,H,20,,
BT,2020,6/17/2020,2,19,0.4,0.15,H,30,,
BT,2020,6/17/2020,2,19,0.55,0.15,H,38,,
BT,2020,6/17/2020,2,19,0.65,0.9,H,32.5,,
BT,2020,6/17/2020,2,19,0.95,0.6,H,31,,
BT,2020,6/17/2020,3,0,0.75,0.25,D,42,86,
BT,2020,6/17/2020,3,1,0.85,0.3,H,3,,
BT,2020,6/17/2020,3,2,0.19,0.98,H,34,94,
BT,2020,6/17/2020,3,3,0.32,0.88,H,34,95,
BT,2020,6/17/2020,3,3,0.41,0.89,H,30,96,
BT,2020,6/17/2020,3,3,0.55,0.14,D,18,97,
BT,2020,6/17/2020,3,3,0.74,0.9,H,23,98,
BT,2020,6/17/2020,3,4,0.13,0.7,H,2,,
BT,2020,6/17/2020,3,4,0.15,0.25,H,14,115,
BT,2020,6/17/2020,3,4,0.15,0.25,H,20,116,
BT,2020,6/17/2020,3,4,0.18,0.81,H,2,,
BT,2020,6/17/2020,3,4,0.25,0.1,H,11,119,
BT,2020,6/17/2020,3,4,0.3,0.91,H,2,,
BT,2020,6/17/2020,3,4,0.42,0.48,H,2,,
BT,2020,6/17/2020,3,4,0.52,0.3,H,2,,
BT,2020,6/17/2020,3,4,0.55,0.35,H,5,,
BT,2020,6/17/2020,3,4,0.67,0.61,H,3,,
BT,2020,6/17/2020,3,4,0.7,0.54,H,3,,
BT,2020,6/17/2020,3,4,0.9,0.5,H,3,117,
BT,2020,6/17/2020,3,5,0.03,0.34,H,1,,
BT,2020,6/17/2020,3,5,0.05,0.2,H,27,147,
BT,2020,6/17/2020,3,5,0.05,0.52,H,4,,
BT,2020,6/17/2020,3,5,0.05,0.57,H,1,,
BT,2020,6/17/2020,3,5,0.11,0.27,H,3,,
BT,2020,6/17/2020,3,5,0.13,0.48,H,1,,
BT,2020,6/17/2020,3,5,0.13,0.5,H,1,,
BT,2020,6/17/2020,3,5,0.14,0.25,H,1,,
BT,2020,6/17/2020,3,5,0.14,0.54,H,1,,
BT,2020,6/17/2020,3,5,0.17,0.37,H,3,,
BT,2020,6/17/2020,3,5,0.2,0.6,H,27,141,
BT,2020,6/17/2020,3,5,0.24,0.13,H,1,,
BT,2020,6/17/2020,3,5,0.24,0.17,H,3,,
BT,2020,6/17/2020,3,5,0.25,0.6,H,39,140,
BT,2020,6/17/2020,3,5,0.3,0.35,H,34,142,
BT,2020,6/17/2020,3,5,0.32,1,H,3,,
BT,2020,6/17/2020,3,5,0.35,0.17,H,3,,
BT,2020,6/17/2020,3,5,0.4,0.35,H,41,134,
BT,2020,6/17/2020,3,5,0.47,0.19,H,2,,
BT,2020,6/17/2020,3,5,0.48,0.85,H,2,,
BT,2020,6/17/2020,3,5,0.52,0.84,H,2,,
BT,2020,6/17/2020,3,5,0.54,0.89,H,2,,
BT,2020,6/17/2020,3,5,0.55,0.65,H,33,139,
BT,2020,6/17/2020,3,5,0.57,0.76,H,1,,
BT,2020,6/17/2020,3,5,0.59,0.83,H,2,,
BT,2020,6/17/2020,3,5,0.59,0.89,H,2,,
BT,2020,6/17/2020,3,5,0.65,0.56,H,2,,
BT,2020,6/17/2020,3,5,0.65,0.75,H,43,127,
BT,2020,6/17/2020,3,5,0.7,0.1,H,19,130,
BT,2020,6/17/2020,3,5,0.7,0.69,H,2,,
BT,2020,6/17/2020,3,5,0.72,0.22,H,2,,
BT,2020,6/17/2020,3,5,0.73,0.75,H,2,,
BT,2020,6/17/2020,3,5,0.74,0.57,H,2,,
BT,2020,6/17/2020,3,5,0.77,0.19,H,2,,
BT,2020,6/17/2020,3,5,0.77,0.23,H,2,,
BT,2020,6/17/2020,3,5,0.78,0.62,H,2,,
BT,2020,6/17/2020,3,5,0.78,0.68,H,2,,
BT,2020,6/17/2020,3,5,0.8,0.23,H,1,,
BT,2020,6/17/2020,3,5,0.8,0.77,H,2,,
BT,2020,6/17/2020,3,5,0.84,0.83,H,2,,
BT,2020,6/17/2020,3,5,0.86,0.37,H,2,,
BT,2020,6/17/2020,3,5,0.87,0.78,H,2,,
BT,2020,6/17/2020,3,5,0.89,0.34,H,2,,
BT,2020,6/17/2020,3,5,0.89,0.35,H,3,,
BT,2020,6/17/2020,3,5,1,0.4,H,4,133,
BT,2020,6/17/2020,3,6,0.45,0.75,H,2,,
BT,2020,6/17/2020,3,6,0.6,0.45,H,3,,
BT,2020,6/17/2020,3,6,0.65,0.1,H,5,,
BT,2020,6/17/2020,3,6,0.65,0.2,H,3,,
BT,2020,6/17/2020,3,6,0.65,0.25,H,3,,
BT,2020,6/17/2020,3,6,0.65,0.3,H,4,,
BT,2020,6/17/2020,3,6,0.65,0.3,H,3,,
BT,2020,6/17/2020,3,6,0.65,0.35,H,4,,
BT,2020,6/17/2020,3,6,0.65,0.55,H,3,,
BT,2020,6/17/2020,3,6,0.7,0,H,2,,
BT,2020,6/17/2020,3,6,0.7,0,H,2,,
BT,2020,6/17/2020,3,6,0.7,0.05,H,2,,
BT,2020,6/17/2020,3,6,0.7,0.05,H,2,,
BT,2020,6/17/2020,3,6,0.7,0.1,H,2,,
BT,2020,6/17/2020,3,6,0.7,0.2,H,3,,
BT,2020,6/17/2020,3,6,0.7,0.2,H,4,,
BT,2020,6/17/2020,3,6,0.7,0.25,H,5,,
BT,2020,6/17/2020,3,6,0.7,0.25,H,3,,
BT,2020,6/17/2020,3,6,0.7,0.3,H,3,,
BT,2020,6/17/2020,3,6,0.7,0.3,H,4,,
BT,2020,6/17/2020,3,6,0.7,0.3,H,4,,
BT,2020,6/17/2020,3,6,0.7,0.3,H,3,,
BT,2020,6/17/2020,3,6,0.7,0.3,H,2,,
BT,2020,6/17/2020,3,6,0.7,0.3,H,3,,
BT,2020,6/17/2020,3,6,0.7,0.35,H,2,,
BT,2020,6/17/2020,3,6,0.7,0.35,H,3,,
BT,2020,6/17/2020,3,6,0.7,0.35,H,3,,
BT,2020,6/17/2020,3,6,0.7,0.45,H,4,,
BT,2020,6/17/2020,3,6,0.7,0.55,H,4,,
BT,2020,6/17/2020,3,6,0.75,0.1,H,2,,
BT,2020,6/17/2020,3,6,0.75,0.25,H,3,,
BT,2020,6/17/2020,3,6,0.8,0.1,H,43,128,
BT,2020,6/17/2020,3,6,0.8,0.3,H,3,,
BT,2020,6/17/2020,3,6,0.8,0.3,H,3,,
BT,2020,6/17/2020,3,6,0.8,0.4,H,3,,
BT,2020,6/17/2020,3,6,0.8,0.45,H,2,,
BT,2020,6/17/2020,3,6,0.8,0.45,H,5,,
BT,2020,6/17/2020,3,6,0.8,0.5,H,27,,
BT,2020,6/17/2020,3,6,0.8,0.55,H,4,,
BT,2020,6/17/2020,3,6,0.8,0.6,H,2,,
BT,2020,6/17/2020,3,6,0.85,0.05,H,36,153,
BT,2020,6/17/2020,3,6,0.85,0.25,H,50,136,
BT,2020,6/17/2020,3,6,0.85,0.4,H,3,,
BT,2020,6/17/2020,3,6,0.85,0.45,H,4,,
BT,2020,6/17/2020,3,7,0.25,0.2,H,26,,
BT,2020,6/17/2020,3,7,0.4,0.85,H,3,,
BT,2020,6/17/2020,3,7,0.6,0.7,H,2,,
BT,2020,6/17/2020,3,7,0.75,1,H,5,,
BT,2020,6/17/2020,3,8,0.13,0.38,H,3,164,
BT,2020,6/17/2020,3,8,0.18,0.95,H,2,,
BT,2020,6/17/2020,3,8,0.3,0.9,H,4,,
BT,2020,6/17/2020,3,8,0.33,0.8,H,1,,
BT,2020,6/17/2020,3,8,0.37,0.77,H,4,151,
BT,2020,6/17/2020,3,8,0.4,0.78,H,18,160,
BT,2020,6/17/2020,3,8,0.4,0.8,H,2,,
BT,2020,6/17/2020,3,8,0.5,0.96,H,34,167,"was misrecorded last year, swapped in data"
BT,2020,6/17/2020,3,8,0.54,0.15,H,34,172,
BT,2020,6/17/2020,3,8,0.55,0.13,H,2,,
BT,2020,6/17/2020,3,8,0.55,0.15,H,2,,
BT,2020,6/17/2020,3,8,0.55,1,H,40,,
BT,2020,6/17/2020,3,8,0.58,0.9,H,2,,
BT,2020,6/17/2020,3,8,0.6,1,H,39,168,"was misrecorded last year, swapped in data"
BT,2020,6/17/2020,3,8,0.69,0.96,H,2,174,
BT,2020,6/17/2020,3,8,1,0.1,H,2,,
BT,2020,6/17/2020,3,8,1,0.9,H,2,,
BT,2020,6/17/2020,3,9,0.02,0.6,H,38,,
BT,2020,6/17/2020,3,9,0.1,0.9,,21,,
BT,2020,6/17/2020,3,9,0.55,0.55,H,8,,
BT,2020,6/17/2020,3,9,0.7,0.2,H,2,,
BT,2020,6/17/2020,3,9,0.8,0.2,H,2,,
BT,2020,6/17/2020,3,9,0.8,0.75,H,3,,
BT,2020,6/17/2020,3,9,1,0.15,H,29,,
BT,2020,6/17/2020,3,10,0.15,0.2,H,25,,
BT,2020,6/17/2020,3,10,0.2,0.05,H,22,,
BT,2020,6/17/2020,3,10,0.3,0.85,H,5,,
BT,2020,6/17/2020,3,10,0.75,0.65,H,2,,
BT,2020,6/17/2020,3,10,0.8,0.15,H,32,,
BT,2020,6/17/2020,3,10,0.85,0.75,H,9,,
BT,2020,6/17/2020,3,10,0.9,0.25,H,13,,
BT,2020,6/17/2020,3,10,0.93,0.22,H,8,,
BT,2020,6/17/2020,3,10,1,0.4,H,29,,
BT,2020,6/17/2020,3,11,0.15,0.11,H,4,,
BT,2020,6/17/2020,3,11,0.65,0.19,H,17,,
BT,2020,6/17/2020,3,12,0.1,0.75,H,19,,
BT,2020,6/17/2020,3,12,0.13,0.67,H,5,,
BT,2020,6/17/2020,3,12,0.42,0.68,H,5,,
BT,2020,6/17/2020,3,12,0.44,0.69,H,6,,
BT,2020,6/17/2020,3,12,0.88,0.59,H,33,,
BT,2020,6/17/2020,3,13,0.07,0.14,H,27,,
BT,2020,6/17/2020,3,13,0.21,0.09,H,2,,
BT,2020,6/17/2020,3,14,0.06,0.05,H,2,,
BT,2020,6/17/2020,3,14,0.51,0.26,H,27,,
BT,2020,6/17/2020,3,14,0.64,0.3,H,25,,
BT,2020,6/17/2020,3,14,0.7,0.25,H,22,,
BT,2020,6/17/2020,3,14,0.7,0.7,H,37,189,
BT,2020,6/17/2020,3,14,0.78,1,H,31,,
BT,2020,6/17/2020,3,15,0.21,0.95,H,31,,
BT,2020,6/17/2020,3,15,0.29,0.3,H,30,,
BT,2020,6/17/2020,3,15,0.31,0.23,H,2,,
BT,2020,6/17/2020,3,15,0.59,0.69,H,21,,
BT,2020,6/17/2020,3,15,0.69,0.23,H,36,,
BT,2020,6/17/2020,3,15,0.78,0.07,H,31,,
BT,2020,6/17/2020,3,16,0.05,0.17,H,2,,
BT,2020,6/17/2020,3,16,0.05,0.18,H,2,,
BT,2020,6/17/2020,3,16,0.25,0.3,H,3,,
BT,2020,6/17/2020,3,16,0.34,0.3,H,3,,
BT,2020,6/17/2020,3,16,0.37,0.27,H,2,,
BT,2020,6/17/2020,3,16,0.4,0.27,H,1,,
BT,2020,6/17/2020,3,16,0.41,0.29,H,1,,
BT,2020,6/17/2020,3,16,0.5,0.4,H,31,,
BT,2020,6/17/2020,3,18,0.08,0.55,H,49,,
BT,2020,6/17/2020,3,18,0.47,0.54,H,1,,
BT,2020,6/17/2020,4,0,0.25,0.75,H,3,,
BT,2020,6/17/2020,4,0,0.35,0.05,H,3,,
BT,2020,6/17/2020,4,0,0.4,0.05,H,1,,
BT,2020,6/17/2020,4,0,0.6,0.8,H,3,,
BT,2020,6/17/2020,4,0,0.65,0.75,H,3,,
BT,2020,6/17/2020,4,0,0.65,0.75,H,2,,
BT,2020,6/17/2020,4,0,0.65,0.85,H,3,,
BT,2020,6/17/2020,4,0,0.75,0.1,H,2,,
BT,2020,6/17/2020,4,0,0.75,0.35,H,43,456,"New tag, same plant as #87"
BT,2020,6/17/2020,4,0,0.75,1,H,4,,
BT,2020,6/17/2020,4,0,0.8,0.15,H,3,,
BT,2020,6/17/2020,4,0,0.9,0.4,H,2,,
BT,2020,6/17/2020,4,0,0.9,0.5,H,2,,
BT,2020,6/17/2020,4,0,1,0.2,H,2,,
BT,2020,6/17/2020,4,2,0.2,0.75,H,2,,
BT,2020,6/17/2020,4,2,0.4,0.35,H,24,91,
BT,2020,6/17/2020,4,2,1,0.6,H,32,458,
BT,2020,6/17/2020,4,3,0.2,0.1,H,35,99,
BT,2020,6/17/2020,4,3,0.25,0.95,H,36,459,
BT,2020,6/17/2020,4,3,0.3,0.02,H,2,,
BT,2020,6/17/2020,4,3,0.3,0.07,H,4,,
BT,2020,6/17/2020,4,3,0.5,0.95,H,36,461,
BT,2020,6/17/2020,4,4,0,0.52,H,3,,
BT,2020,6/17/2020,4,4,0.05,0.57,H,4,,
BT,2020,6/17/2020,4,4,0.22,0.6,H,2,,
BT,2020,6/17/2020,4,4,0.23,0.25,H,3,,
BT,2020,6/17/2020,4,4,0.53,0.87,H,2,,
BT,2020,6/17/2020,4,4,0.54,0.75,H,2,,
BT,2020,6/17/2020,4,4,0.55,0.5,H,29,125,
BT,2020,6/17/2020,4,4,0.61,0.82,H,2,,
BT,2020,6/17/2020,4,4,0.9,0,D,23,124,
BT,2020,6/17/2020,4,4,0.9,0.2,H,38,122,
BT,2020,6/17/2020,4,4,0.9,0.25,H,42,120,
BT,2020,6/17/2020,4,4,0.9,0.52,H,45,,
BT,2020,6/17/2020,4,4,0.93,0.4,H,1,,
BT,2020,6/17/2020,4,4,0.93,0.71,H,2,,
BT,2020,6/17/2020,4,4,0.94,0.45,H,1,,
BT,2020,6/17/2020,4,4,0.95,0.55,H,36,126,
BT,2020,6/17/2020,4,4,0.95,0.6,H,3,,
BT,2020,6/17/2020,4,4,0.96,0.4,H,1,,
BT,2020,6/17/2020,4,4,1,0.24,H,2,,
BT,2020,6/17/2020,4,5,0.07,0.48,H,2,,
BT,2020,6/17/2020,4,5,0.12,0.97,H,2,,
BT,2020,6/17/2020,4,5,0.24,0.98,H,2,,
BT,2020,6/17/2020,4,5,0.25,0.25,H,4,,
BT,2020,6/17/2020,4,5,0.25,0.97,H,2,,
BT,2020,6/17/2020,4,5,0.3,0.35,H,37,463,
BT,2020,6/17/2020,4,5,0.36,0.96,H,2,,
BT,2020,6/17/2020,4,5,0.4,0.96,H,2,,
BT,2020,6/17/2020,4,5,0.47,0.96,H,2,,
BT,2020,6/17/2020,4,5,0.49,0.29,H,2,,
BT,2020,6/17/2020,4,5,0.49,0.84,H,2,,
BT,2020,6/17/2020,4,5,0.6,0.25,H,2,,
BT,2020,6/17/2020,4,5,0.65,0.98,H,5,,
BT,2020,6/17/2020,4,5,0.66,0.25,H,4,,
BT,2020,6/17/2020,4,5,0.66,0.79,H,3,,
BT,2020,6/17/2020,4,5,0.79,0.8,H,4,,
BT,2020,6/17/2020,4,5,0.97,0.34,H,4,,
BT,2020,6/17/2020,4,5,1,0.75,H,44,138,
BT,2020,6/17/2020,4,5,1,0.85,H,36,129,
BT,2020,6/17/2020,4,6,0.05,0.15,H,2,,
BT,2020,6/17/2020,4,6,0.05,0.15,H,3,,
BT,2020,6/17/2020,4,6,0.05,0.7,H,4,,
BT,2020,6/17/2020,4,6,0.05,0.75,H,5,,
BT,2020,6/17/2020,4,6,0.05,0.75,H,3,,
BT,2020,6/17/2020,4,6,0.1,0.15,H,3,,
BT,2020,6/17/2020,4,6,0.1,0.75,H,41,,
BT,2020,6/17/2020,4,6,0.15,0.3,H,2,,
BT,2020,6/17/2020,4,6,0.15,0.35,H,4,,
BT,2020,6/17/2020,4,6,0.15,0.8,H,2,,
BT,2020,6/17/2020,4,6,0.2,0.3,H,4,,
BT,2020,6/17/2020,4,6,0.2,0.35,H,7,,
BT,2020,6/17/2020,4,6,0.2,0.35,H,4,,
BT,2020,6/17/2020,4,6,0.2,0.35,H,6,,
BT,2020,6/17/2020,4,6,0.2,0.85,H,4,,
BT,2020,6/17/2020,4,6,0.22,0.35,H,6,,
