"Plot Title: Gothic Mountain"
"#","Date Time, GMT-06:00","Wetness, % (LGR S/N: 20871534, SEN S/N: 20851355)","Rain, mm (LGR S/N: 20871534, SEN S/N: 20864339)","Solar Radiation, W/m² (LGR S/N: 20871534, SEN S/N: 20870905)","Wind Speed, m/s (LGR S/N: 20871534, SEN S/N: 20871371)","Gust Speed, m/s (LGR S/N: 20871534, SEN S/N: 20871371)","Wind Direction, ø (LGR S/N: 20871534, SEN S/N: 20871371)","Water Content, m³/m³ (LGR S/N: 20871534, SEN S/N: 20871581)"
95,06/16/21 07:28:52 PM,0.00,0.00,56.9,0.33,1.00,290.6,0.2112
96,06/16/21 07:33:52 PM,0.00,0.00,48.1,0.33,1.00,303.2,0.2112
97,06/16/21 07:38:52 PM,0.00,0.00,40.6,0.33,1.00,314.5,0.2112
98,06/16/21 07:43:52 PM,0.00,0.00,34.4,0.33,1.00,304.7,0.2112
99,06/16/21 07:48:52 PM,0.00,0.00,30.6,0.00,0.67,315.9,0.2112
100,06/16/21 07:53:52 PM,0.00,0.00,26.9,0.33,1.00,314.5,0.2112
101,06/16/21 07:58:52 PM,0.00,0.00,21.9,0.33,1.00,315.9,0.2112
102,06/16/21 08:03:52 PM,0.00,0.00,15.6,0.33,1.00,317.3,0.2112
103,06/16/21 08:08:52 PM,0.00,0.00,13.1,0.67,1.34,324.3,0.2112
104,06/16/21 08:13:52 PM,0.00,0.00,9.4,0.33,1.00,324.3,0.2112
105,06/16/21 08:18:52 PM,0.00,0.00,6.9,0.67,1.34,325.7,0.2112
106,06/16/21 08:23:52 PM,0.00,0.00,3.1,0.33,1.34,327.1,0.2112
107,06/16/21 08:28:52 PM,0.00,0.00,1.9,0.33,1.00,327.1,0.2112
108,06/16/21 08:33:52 PM,0.00,0.00,0.6,0.33,1.00,327.1,0.2112
109,06/16/21 08:38:52 PM,0.00,0.00,0.6,0.33,1.00,327.1,0.2112
110,06/16/21 08:43:52 PM,0.00,0.00,0.6,0.33,1.00,327.1,0.2112
111,06/16/21 08:48:52 PM,0.00,0.00,0.6,0.67,1.34,325.7,0.2112
112,06/16/21 08:53:52 PM,0.00,0.00,0.6,0.33,1.34,317.3,0.2112
113,06/16/21 08:58:52 PM,0.00,0.00,0.6,0.33,1.00,313.1,0.2112
114,06/16/21 09:03:52 PM,0.00,0.00,0.6,0.33,1.00,313.1,0.2112
115,06/16/21 09:08:52 PM,0.00,0.00,0.6,0.33,0.67,313.1,0.2112
116,06/16/21 09:13:52 PM,0.00,0.00,0.6,0.33,0.67,313.1,0.2112
117,06/16/21 09:18:52 PM,0.00,0.00,0.6,0.33,1.34,313.1,0.2112
118,06/16/21 09:23:52 PM,0.00,0.00,0.6,0.67,1.00,315.9,0.2112
119,06/16/21 09:28:52 PM,0.00,0.00,0.6,0.33,1.00,315.9,0.2112
120,06/16/21 09:33:52 PM,0.00,0.00,0.6,0.33,1.34,314.5,0.2112
121,06/16/21 09:38:52 PM,0.00,0.00,0.6,0.00,0.67,311.7,0.2112
122,06/16/21 09:43:52 PM,0.00,0.00,0.6,0.33,1.00,317.3,0.2112
123,06/16/21 09:48:52 PM,0.00,0.00,0.6,0.00,1.00,318.7,0.2112
124,06/16/21 09:53:52 PM,0.00,0.00,0.6,0.67,1.00,311.7,0.2112
125,06/16/21 09:58:52 PM,0.00,0.00,0.6,0.00,0.67,327.1,0.2112
126,06/16/21 10:03:52 PM,0.00,0.00,0.6,0.33,1.00,322.9,0.2112
127,06/16/21 10:08:52 PM,0.00,0.00,0.6,0.33,0.67,321.5,0.2112
128,06/16/21 10:13:52 PM,0.00,0.00,0.6,0.33,0.67,321.5,0.2112
129,06/16/21 10:18:52 PM,0.00,0.00,0.6,0.33,1.00,5.6,0.2112
130,06/16/21 10:23:52 PM,0.00,0.00,0.6,0.67,1.67,339.7,0.2112
131,06/16/21 10:28:52 PM,0.00,0.00,0.6,0.33,1.34,324.3,0.2112
132,06/16/21 10:33:52 PM,0.00,0.00,0.6,0.00,0.67,315.9,0.2112
